account_id,customer_id,account_type,risk_profile,opening_date
34da0f7d-bafb-4a5a-8ed8-74629f42753d,e4888745-07bc-450c-8161-63210d071091,Business,Conservative,2020-06-02
caca0081-b385-4616-a113-2df319ae19bd,bcef700c-e5f9-4704-9dd4-195c626f98b3,Checking,High Risk,2024-01-05
7cc66afd-6140-40b7-b5db-1caa36c61b24,bcef700c-e5f9-4704-9dd4-195c626f98b3,Joint,High Risk,2020-03-30
3f49083a-5422-4fc6-8031-30473a525310,59c795bf-cb09-411f-8681-cc95f6915324,Checking,Medium Risk,2022-04-25
c722fb93-5fee-4f39-a975-f838457f5759,59c795bf-cb09-411f-8681-cc95f6915324,Investment,Aggressive,2024-09-15
0f165234-ec71-43f1-93b2-98cd7ac0809b,a09e2155-ca2b-45a4-8749-97fe30c10860,Investment,Medium Risk,2021-09-07
d1529d63-27fe-4b3b-9333-7b98fc9619f5,a09e2155-ca2b-45a4-8749-97fe30c10860,Checking,Medium Risk,2023-12-23
29dd33bd-0089-44b4-ac3c-db7f78cfa7b3,ceba43c9-0adb-4b28-86a8-a822317e10a7,Savings,Conservative,2021-12-29
b5ab361e-fa10-4b04-82f2-8330732dcf3f,ceba43c9-0adb-4b28-86a8-a822317e10a7,Business,Conservative,2023-09-06
2b1a90fa-bc00-4b83-aff6-d2e0d67fea4f,ceba43c9-0adb-4b28-86a8-a822317e10a7,Investment,High Risk,2020-04-24
a0e464e5-8f6e-410e-abc5-d1ce84c32871,120c6f5e-fb5f-4b35-a449-c6595d0ab116,Investment,Aggressive,2022-07-26
bbaf3d57-dd6e-4755-94d0-b53e9ea53d93,120c6f5e-fb5f-4b35-a449-c6595d0ab116,Savings,High Risk,2020-09-10
4948517d-ad01-4c89-91fc-0a4731358df4,5a75fe73-740a-41a8-8a88-18b4f6cfde6f,Savings,Balanced,2020-01-13
2eaf6323-0e08-468b-9cfe-91c39a107f9c,5a75fe73-740a-41a8-8a88-18b4f6cfde6f,Savings,Aggressive,2021-08-24
a190604a-39b6-41ce-8628-bce1acbad78b,5a75fe73-740a-41a8-8a88-18b4f6cfde6f,Joint,Conservative,2022-09-29
4e16bc88-1b09-48cb-9106-fea2f43894fa,d8807f47-8fa2-4624-bb15-1ccdb5805645,Joint,Conservative,2020-12-11
f0efc58b-d9ef-425c-8887-270cd6e7d377,d8807f47-8fa2-4624-bb15-1ccdb5805645,Joint,Medium Risk,2023-09-02
1aaebaff-7771-4582-bd0c-e9e633d6e358,d8807f47-8fa2-4624-bb15-1ccdb5805645,Checking,Aggressive,2023-10-14
2ce520fa-0180-4283-b961-203aed6fa3b9,52bae137-8ac4-4dbb-9a58-686d108bd8e3,Savings,Medium Risk,2024-06-12
ec334a82-4d9f-4595-b62a-0dc4a25db666,52bae137-8ac4-4dbb-9a58-686d108bd8e3,Checking,Medium Risk,2024-05-07
1b2d5012-78b6-44ba-9678-39fa7abf9501,635138a7-4d4d-47cd-bfde-3dfeb287f8a5,Retirement,High Risk,2022-03-15
a01d7c8b-f168-47a2-9b5e-6d98bf3baaa7,635138a7-4d4d-47cd-bfde-3dfeb287f8a5,Joint,High Risk,2022-10-02
862976f5-a1c1-4bbb-86d2-1e0b489015cf,aeb945db-9724-4271-8e4f-7eb20520c3e7,Retirement,Aggressive,2020-10-03
6d8375de-a885-4622-949e-99e60aa261c2,12295a07-8690-45c7-ab58-23430f582b13,Joint,High Risk,2022-10-14
f22cf484-afd4-4a8f-8458-78f6e714df93,12295a07-8690-45c7-ab58-23430f582b13,Business,Medium Risk,2023-01-21
e5238afc-6760-4b71-9284-2b29de18adfd,60c51b9b-e570-440d-a929-b7c738871768,Business,Balanced,2020-05-23
132f324e-2411-4bfe-ab03-a4baf0ac5b13,8eaf1869-cadc-4dff-ab05-6043c0c0b8a3,Checking,Aggressive,2022-09-04
66bf8941-dcbc-41d3-8b70-fc691ffea814,8eaf1869-cadc-4dff-ab05-6043c0c0b8a3,Joint,Low Risk,2024-06-10
2c5f92f1-27aa-4adb-bbea-3de57b77944e,8eaf1869-cadc-4dff-ab05-6043c0c0b8a3,Retirement,Low Risk,2021-08-19
73ccb003-7d13-4d39-b9a7-9f6c5e4d8319,626b5951-b21a-4651-ae29-2f5397be51ed,Checking,Balanced,2022-06-05
186efaa5-f26e-475e-9d97-0f4d77b2585d,78296fc4-7bd1-491c-a7c3-2ee76b8d392a,Savings,Medium Risk,2021-06-09
ac50a201-042a-45e2-bc8f-fbb9edfeaf21,78296fc4-7bd1-491c-a7c3-2ee76b8d392a,Joint,Low Risk,2021-07-27
1a9cba74-6335-408d-b0c1-6c94616552e8,78296fc4-7bd1-491c-a7c3-2ee76b8d392a,Investment,Aggressive,2022-01-19
eb57580c-b849-4649-b8d7-14b61fbee14d,748b14e6-3e49-4ee6-bda1-f26e767c5325,Savings,High Risk,2020-03-31
b45e6bf7-cd7e-4322-8045-1406812f2eae,748b14e6-3e49-4ee6-bda1-f26e767c5325,Investment,Conservative,2023-07-22
a78a6146-5c68-4f00-80de-7ddb84db8e39,1c603d95-1914-49d2-ae48-a71dfec1ed06,Retirement,Aggressive,2023-05-20
35a63622-a1d9-4e1b-9088-aa6465d3f59f,f6cd35bd-aaee-435e-880a-48266a5f53d8,Checking,Balanced,2022-11-14
00728a51-8260-427b-813b-2fef1ebf1f89,f6cd35bd-aaee-435e-880a-48266a5f53d8,Joint,Balanced,2022-02-23
169d0f0f-b606-4596-8d05-b84afa4f800b,f6cd35bd-aaee-435e-880a-48266a5f53d8,Retirement,Aggressive,2020-12-29
52276abf-2982-4c1f-9e6c-2b4e0d5a0a05,9dc0496f-8cfd-4d20-afbc-652764dc2427,Checking,Conservative,2024-08-19
c149b55c-662d-45cf-82fc-b4405331e562,9dc0496f-8cfd-4d20-afbc-652764dc2427,Checking,Conservative,2020-04-23
5f139aa2-7fc9-4d30-a5e8-9baa52c0eb55,9dc0496f-8cfd-4d20-afbc-652764dc2427,Retirement,Low Risk,2023-01-28
9bccfa60-a0a0-4d90-b07b-36afdfd1b2be,38740acb-d527-4ace-88c2-bd0a4b516b86,Checking,High Risk,2023-10-29
705c1d8a-142d-477d-adc6-8ce42ec5306c,38740acb-d527-4ace-88c2-bd0a4b516b86,Retirement,Balanced,2021-10-10
24ec2d6e-1cb2-4edd-a1ee-771b8cd79ffd,38740acb-d527-4ace-88c2-bd0a4b516b86,Joint,High Risk,2023-08-02
7b858c2c-59c2-4b7a-bf1b-f0552928a6cf,deac6704-d902-46fc-be7d-ee5aec3caf0c,Savings,High Risk,2021-04-29
b9785691-2b3c-43c3-b54e-25e6cc79b744,deac6704-d902-46fc-be7d-ee5aec3caf0c,Retirement,High Risk,2021-04-21
96295047-1ce2-4bcc-aead-9304b2079344,0188da45-f296-4a1f-b110-127e9cfa3fe0,Investment,Medium Risk,2023-12-07
01a1fb57-b07d-4165-97d8-915b56c8f32f,0188da45-f296-4a1f-b110-127e9cfa3fe0,Investment,Medium Risk,2022-01-22
78258ede-e4f5-4ad0-950b-1bd292463910,0188da45-f296-4a1f-b110-127e9cfa3fe0,Joint,Low Risk,2021-11-17
b1128d76-e6c2-4a6f-b3a0-c9a22ebf1036,f5cefbae-28da-4e3d-9e95-da93204e9e41,Business,High Risk,2020-09-18
dc0bd50c-3428-4b2d-954a-280693903a86,f5cefbae-28da-4e3d-9e95-da93204e9e41,Retirement,Conservative,2023-04-26
95004c98-5dd1-4613-9924-8b9a30967854,4c09b96a-9d6e-469f-9a29-eb2fd16178b7,Business,Low Risk,2020-06-15
b6145862-417b-4a22-a6f8-df663ac9dcf6,4c09b96a-9d6e-469f-9a29-eb2fd16178b7,Retirement,Medium Risk,2023-11-07
82d3efc1-cfa5-4cb5-a1ae-3fb5d3aaed73,4c09b96a-9d6e-469f-9a29-eb2fd16178b7,Retirement,Low Risk,2024-05-02
28b4d308-6e16-45a5-8801-9ea5ec4c14e9,254fad33-9ee5-4bca-b8b1-543bdbfb4865,Savings,Medium Risk,2023-11-14
a2d0f407-09b7-4196-a83f-709452cef0b2,254fad33-9ee5-4bca-b8b1-543bdbfb4865,Savings,Low Risk,2022-11-16
f9c20116-b178-4d1e-9911-0313ed713527,254fad33-9ee5-4bca-b8b1-543bdbfb4865,Checking,Balanced,2024-04-04
e3c08e8b-185e-49fd-b7fd-dfeec84980d1,29e0fd1d-9808-48e6-95d9-8af40aaaa491,Joint,Conservative,2023-03-23
f5ab8055-2c62-4a47-9776-a0578833aaca,29e0fd1d-9808-48e6-95d9-8af40aaaa491,Investment,Aggressive,2024-08-05
d23000d9-c77f-4030-aab5-92a836ef22f9,29e0fd1d-9808-48e6-95d9-8af40aaaa491,Checking,Medium Risk,2022-12-27
22f4d475-8e8c-41a4-a2ba-26a589d505bc,a679d505-4ace-4a0a-954c-fc20acae0417,Investment,High Risk,2020-02-12
a8e33bbd-46f4-479a-a5a4-391fafc902a2,a679d505-4ace-4a0a-954c-fc20acae0417,Checking,Medium Risk,2020-09-24
7c5511ff-8dbc-49c6-9513-8f27f62a6045,8e025ec7-bc41-4ad2-a000-d7f7b8c0e629,Checking,High Risk,2021-06-25
65fb9e07-1e3a-47d1-81a8-cf18a9ac2e06,8e025ec7-bc41-4ad2-a000-d7f7b8c0e629,Joint,Aggressive,2020-02-03
04dbd1e0-09b9-42aa-b569-b8f690f4b917,8e025ec7-bc41-4ad2-a000-d7f7b8c0e629,Retirement,Balanced,2024-06-20
8598ad90-15b5-4257-b747-4c1cab32d2f5,c011e730-14c5-4a9f-be94-6ba99f41e4c7,Checking,Low Risk,2023-08-22
7d2ece5b-7427-4e67-a79b-2269f02b3875,c011e730-14c5-4a9f-be94-6ba99f41e4c7,Business,Medium Risk,2021-04-13
46968454-45fc-4040-a82d-0bd555cc0073,73930b51-6e04-4e46-a289-b659cb620f1b,Checking,Medium Risk,2023-01-30
2d58729b-728d-4ad6-b7e8-54d363fc6c99,73930b51-6e04-4e46-a289-b659cb620f1b,Joint,Conservative,2020-04-19
d2d5a7f9-37b3-43eb-8166-f8413590f13c,acb985fe-2625-4731-bf8e-7be320e48c77,Business,High Risk,2020-09-30
cbc4fcaf-8da7-4b30-a6da-4fd82e6a5496,acb985fe-2625-4731-bf8e-7be320e48c77,Joint,Conservative,2023-03-12
92ea0690-65b7-459c-9f53-fcbec048f212,acb985fe-2625-4731-bf8e-7be320e48c77,Business,Balanced,2020-03-06
312d48d4-9d75-4555-8ae6-627db664ab31,655f10ee-dc83-41bb-b160-4ed21122560d,Business,Conservative,2020-01-22
f2f4ad5f-e2e2-43d1-ba60-f9e5faf84790,655f10ee-dc83-41bb-b160-4ed21122560d,Joint,Aggressive,2020-03-27
f6519068-8886-4e34-bf2a-175731ca6efd,655f10ee-dc83-41bb-b160-4ed21122560d,Investment,Conservative,2024-07-07
df112772-15ad-4f8a-9220-e415052ad1ba,1e37a680-931d-43a7-8e07-edbc720f03f4,Joint,Low Risk,2023-11-30
7fdadab6-ddc4-4c08-b92f-654b7f7b77a7,1e37a680-931d-43a7-8e07-edbc720f03f4,Investment,High Risk,2023-08-14
9f150cb7-a3f2-457a-b4bc-cdc08db328d8,1e37a680-931d-43a7-8e07-edbc720f03f4,Retirement,High Risk,2023-06-19
a59158ed-d0aa-403e-b31d-f252202156ac,9913bb1f-b18a-4b44-a8d0-b5e19769e07d,Joint,Medium Risk,2023-03-02
18a5579b-c113-40b9-bbf6-eacf3b978164,9913bb1f-b18a-4b44-a8d0-b5e19769e07d,Business,Medium Risk,2022-08-17
324c2bb1-4159-4a98-b3b3-e2445b9cd7cc,9913bb1f-b18a-4b44-a8d0-b5e19769e07d,Business,High Risk,2020-08-04
f5c5badf-db0c-4d88-a85c-d72ce7d51185,03a95e84-60ab-4bb8-87c6-832b5feb41a1,Retirement,Low Risk,2023-04-25
7fd45860-6733-422d-8aa2-bd24a277eb4e,c6c1bb7a-f60c-4b83-9c4e-61cb61b3208a,Retirement,Aggressive,2022-12-24
ef0138f2-f27a-45d9-b913-ec03f6ed9a94,16358b57-3168-448b-92e9-7715ddd06d07,Investment,High Risk,2020-10-14
6f8c8f74-2c2f-4c4b-94ac-708c2ec81d15,ba623cfa-1548-4a1b-9911-20cd4a8042da,Joint,Medium Risk,2024-03-03
1c2902cb-fcb5-4923-892f-1f4e88bb5082,a46fe941-fcab-4829-b6a5-4d93e60cf9a4,Investment,Aggressive,2022-07-13
4e5224a1-b288-427c-be1f-437e94ee8535,5774eb31-3bb1-45f6-a562-0095ce887057,Checking,Balanced,2021-08-11
671fb269-5ee6-44e9-b1b1-24c8f58d5400,5774eb31-3bb1-45f6-a562-0095ce887057,Joint,Aggressive,2020-09-25
6c24a729-64aa-4595-9a41-76b16b906f3f,4f99384c-2aa9-4e54-bb6b-1b1c550ae0ce,Checking,Conservative,2023-04-14
5622bb79-b76e-43ca-abd9-c4b657f19180,4f99384c-2aa9-4e54-bb6b-1b1c550ae0ce,Business,Low Risk,2023-07-11
929f0b86-2bf5-4634-823c-4fb539ce56ad,4f99384c-2aa9-4e54-bb6b-1b1c550ae0ce,Checking,Low Risk,2023-06-18
6f184351-e78f-4160-8ee5-142d84943edf,e0b8c9a8-d928-4780-9ab1-edc05e2126d4,Retirement,Conservative,2020-10-05
b8395f8f-1467-4d41-b694-7b8dc8f2b1c3,e0b8c9a8-d928-4780-9ab1-edc05e2126d4,Savings,Aggressive,2024-06-20
436bcefd-a760-4ac7-ad7f-6847d0c68fe7,9af73827-3209-428d-9b60-c989ab77a6ef,Retirement,High Risk,2024-10-09
bb45599d-323f-4dc0-965b-13ef6aace592,9af73827-3209-428d-9b60-c989ab77a6ef,Checking,High Risk,2024-04-26
42653862-3850-40fc-a972-c6f4ddd69886,be984ca9-6125-41ce-ab83-dc93200db0fe,Investment,Medium Risk,2022-05-18
b9e85466-8ea4-4d13-bcb9-b56b1e6b1d2f,6c506973-f8b6-4b99-9f72-03689665abf2,Investment,Conservative,2023-09-18
f9186889-6472-494c-b7c3-2a32d6755069,6c506973-f8b6-4b99-9f72-03689665abf2,Retirement,Low Risk,2022-05-02
7dd64f2b-0e42-4d78-8723-cc186bd12a2c,6c506973-f8b6-4b99-9f72-03689665abf2,Retirement,Low Risk,2023-08-10
6eac57ce-0876-4ef4-908c-2c4a0fe5dc07,bbc828cc-72c5-454f-acbd-94798bc04825,Retirement,Aggressive,2022-03-25
4b5e8bc8-feb6-487e-98f3-fefd58ddbcd6,bbc828cc-72c5-454f-acbd-94798bc04825,Business,Balanced,2020-12-12
d1141ebe-5998-4a1d-a2f0-4dd0c50ce6f7,742fc8ad-2c35-4f2d-a7df-a51a4cc3adcd,Joint,High Risk,2024-12-03
1170ed92-a477-48fe-9ab9-df02e3cc6b87,742fc8ad-2c35-4f2d-a7df-a51a4cc3adcd,Savings,Balanced,2019-12-14
edaa2b2f-6d3a-44ea-b1ad-efb3c744c2cd,742fc8ad-2c35-4f2d-a7df-a51a4cc3adcd,Retirement,Low Risk,2020-02-06
79e5c2ed-4bed-4aa1-ba6e-e9e733ed352d,fecc79b5-491f-4dec-b65c-3fa0f84a83f4,Business,Conservative,2022-10-08
0b9c1140-c66e-445a-a38e-04c58d3c516f,fecc79b5-491f-4dec-b65c-3fa0f84a83f4,Business,High Risk,2023-01-10
498ac5d3-55fd-4c59-8875-0d31128c8646,fecc79b5-491f-4dec-b65c-3fa0f84a83f4,Checking,High Risk,2022-01-07
0175bff3-082e-4acb-8230-e543074ec7ff,99831a80-44fe-44f9-8859-0efd4bebc56d,Joint,Balanced,2020-05-23
a54abd41-e9f3-4b35-aedd-0a19689e1d8b,99831a80-44fe-44f9-8859-0efd4bebc56d,Checking,Conservative,2021-01-30
1dcb0d12-098c-4885-b2cc-bac203a23372,99831a80-44fe-44f9-8859-0efd4bebc56d,Business,High Risk,2022-02-13
6ad00e0a-4af9-4740-a06f-dd37358656d4,a8cbadba-50ed-4228-8321-285921c3d0ce,Joint,Low Risk,2024-09-27
96a02312-9c41-4b98-809b-f28f088c2dfe,83e57832-0408-4515-a303-a8ef6a62ca80,Checking,Conservative,2022-09-11
d5b5fb1b-4d3d-4bac-b557-5ed14985536a,83e57832-0408-4515-a303-a8ef6a62ca80,Business,Medium Risk,2022-04-20
20897cfb-aa61-4667-a81c-7e24bd3477d8,c4a39905-d664-458f-a8d4-55f963e96097,Retirement,Conservative,2020-06-11
7d419ac9-b55a-4469-a5ac-71cdaa021cf7,c4a39905-d664-458f-a8d4-55f963e96097,Business,Low Risk,2020-07-29
c52daba6-dc8b-44e3-bbf6-d943209c9e88,c4a39905-d664-458f-a8d4-55f963e96097,Business,Conservative,2022-12-05
218dd275-059a-41a0-8496-930a1cacdf5d,5448b8af-8911-426d-801f-05ee1b63593a,Savings,Low Risk,2022-05-12
980082f5-9d75-4e21-bc79-e880aa8c70d5,5448b8af-8911-426d-801f-05ee1b63593a,Joint,Conservative,2024-04-01
d1f0411a-9526-4bb0-bfd9-019a9f19e72a,3b82c645-adf0-455b-88c1-50d49501ffa6,Business,Medium Risk,2021-02-05
63b23621-6e61-475e-b915-629bd58f3c03,f63e51e9-a6c6-45a9-8f04-e66b481c36c4,Investment,Conservative,2022-06-27
cfe8deac-5c9d-451a-afc2-bf626fbfe7d7,f63e51e9-a6c6-45a9-8f04-e66b481c36c4,Savings,Conservative,2024-08-10
283069b5-8d9b-4ffc-a964-7937d87c7e2a,f63e51e9-a6c6-45a9-8f04-e66b481c36c4,Joint,Medium Risk,2023-04-29
3338bf00-da3e-4c9e-973a-e380de26dca0,c02d1398-37ad-4297-b126-bdda4bc5817e,Business,High Risk,2024-12-12
0e7e3e47-99d8-428e-9469-3e6f8274197d,c02d1398-37ad-4297-b126-bdda4bc5817e,Joint,Medium Risk,2020-10-12
1bff1b8f-b45a-4d3b-8693-b0e4d5168e18,ded3afb7-28eb-4469-b795-df42a8e0fe2b,Retirement,Medium Risk,2023-08-16
82d8107a-9cb5-45f5-aded-103181572459,ded3afb7-28eb-4469-b795-df42a8e0fe2b,Investment,Conservative,2024-05-12
36d54b55-14df-497d-bf0c-a5aaf8c198da,ded3afb7-28eb-4469-b795-df42a8e0fe2b,Investment,Balanced,2020-12-13
dd0dbe58-ca71-4837-bfd1-2ff6841d0b79,cfb24507-0aaa-44ac-b588-a4123edb1e63,Savings,Medium Risk,2021-10-10
c7b1ad17-f3c6-4c6c-aba8-988e7c433c8d,cfb24507-0aaa-44ac-b588-a4123edb1e63,Business,Conservative,2022-06-26
f1e98a77-17e5-46ed-960a-a972e034c9de,cfb24507-0aaa-44ac-b588-a4123edb1e63,Joint,Medium Risk,2021-02-01
d9a8d62e-8916-4749-a921-25c8f08ec2c2,52a4bfd6-bdf9-4624-953b-5f6aceac30bd,Retirement,Medium Risk,2020-03-20
0d4cfb74-d97f-4002-91e9-7db424448fef,52a4bfd6-bdf9-4624-953b-5f6aceac30bd,Retirement,Low Risk,2022-06-21
66b52840-86e7-43c2-9d26-825336aaf085,52a4bfd6-bdf9-4624-953b-5f6aceac30bd,Checking,Medium Risk,2022-03-24
04539f00-6417-4a8c-ac8e-04773d7f2c4e,fe6dd166-d3f9-48d8-ac4a-e17f4a700d0e,Joint,Balanced,2022-09-21
ca4f9670-9247-4e47-ab9f-6f6767c09f46,0c30f5fc-72b6-49b2-ab36-40863b04c762,Checking,Low Risk,2021-08-04
47198c34-ba32-47bb-8b31-147096cc44d4,f89ca4f9-320c-4491-a2a3-e4c2027c374a,Business,Medium Risk,2020-11-26
1fd90239-f72e-44c9-b907-62fde254e419,16c9a5be-98ec-4676-aff6-0be6b72c3f0c,Joint,Conservative,2024-12-10
68bfba4d-aea7-4547-b87a-e155b639ff02,16c9a5be-98ec-4676-aff6-0be6b72c3f0c,Checking,Medium Risk,2021-06-02
83af9815-bcb6-40ad-ade8-a8bc42589ea5,95b19c0f-874a-48f7-b8d8-a6969233a07b,Investment,Conservative,2022-05-13
a41cb9b5-d5c5-4b02-a509-7e01e48bf22a,95b19c0f-874a-48f7-b8d8-a6969233a07b,Savings,High Risk,2020-04-06
c5b35594-e47d-4f21-a2d1-db76fdfdc03f,95b19c0f-874a-48f7-b8d8-a6969233a07b,Retirement,Low Risk,2024-04-13
8bd9eab0-12af-4967-9efb-dfa284d091cc,e7bad357-51e0-4c06-9389-ed232017b965,Checking,Balanced,2024-04-13
b93c9497-aec7-4c5a-99ca-f6f60e7ee02f,942b2496-a598-460c-9f11-761fc6ace440,Business,Medium Risk,2021-02-17
69fb39c0-cbe1-4c08-bb8a-13a8d1a32489,942b2496-a598-460c-9f11-761fc6ace440,Checking,Balanced,2020-01-09
ab848bad-eae7-4cab-9d7e-e95638ed7f26,942b2496-a598-460c-9f11-761fc6ace440,Investment,High Risk,2022-12-26
31571228-ca9a-42cb-8681-dd0cc253f293,944792fc-5901-48b8-9517-1f9c2e6756ec,Business,Low Risk,2022-08-03
f6a27ec7-8c2f-424f-9943-a465bb54a791,7a722b1e-da7d-43e0-93b3-a75ffa825519,Investment,Conservative,2020-02-06
87160c0d-0fc4-4907-a9d0-742d901be8d9,7a722b1e-da7d-43e0-93b3-a75ffa825519,Savings,Balanced,2022-05-09
5bc7cbbe-15bd-44af-a9db-bcf06ffade14,ba25b3c7-1df1-44ac-af6c-7d4b88e5c2e0,Business,Aggressive,2020-02-07
7aef6cd4-589e-4da6-927c-a964d76e2be5,ba25b3c7-1df1-44ac-af6c-7d4b88e5c2e0,Joint,Medium Risk,2020-04-14
899564bb-e2f4-4fd8-8e15-a62ffd1dcd51,ba25b3c7-1df1-44ac-af6c-7d4b88e5c2e0,Checking,Low Risk,2022-03-22
cc965e57-511c-4fe1-8451-4e6f3e67a56f,7585d455-37d8-4a57-b0bd-2c7102f43309,Retirement,Aggressive,2021-05-04
9c0a311d-1e8c-4537-bb33-5e91e67dff2b,7585d455-37d8-4a57-b0bd-2c7102f43309,Joint,Conservative,2020-02-04
0d4b467a-0745-41c2-ab13-4a6357547fc4,7585d455-37d8-4a57-b0bd-2c7102f43309,Joint,Low Risk,2021-04-19
3ffbfdcf-ea3b-4318-9c58-3f84f428bd33,6b7bdb4b-6fee-43d6-8c0a-bcdfbb1a8099,Checking,Conservative,2020-03-13
2f88e4a5-dd30-40b8-bd92-9e45028b8018,6b7bdb4b-6fee-43d6-8c0a-bcdfbb1a8099,Retirement,Medium Risk,2023-03-28
3476178a-d133-4929-a0f9-a7e291921e34,076d1e9a-5a1a-4205-8d08-b1ea9d6f2759,Business,High Risk,2021-12-08
0a3b31a5-d6a1-4acf-82ee-61bd57cfe14e,076d1e9a-5a1a-4205-8d08-b1ea9d6f2759,Investment,Low Risk,2021-02-06
c9e25587-35d4-4593-9beb-a18c24e761a8,54a1e080-39c1-4132-aea9-2bbe6042c63d,Checking,Low Risk,2024-08-21
410b10d7-74ac-445c-9c1a-58539831ed17,54a1e080-39c1-4132-aea9-2bbe6042c63d,Business,Medium Risk,2020-07-22
001f0041-9681-4e89-81b2-e995c0d529c9,6abda0ac-a0cf-467c-b635-839b5fcbb66a,Business,Aggressive,2021-10-26
6bc415fb-5ffa-4e27-8042-761cff24dd92,6abda0ac-a0cf-467c-b635-839b5fcbb66a,Retirement,Medium Risk,2021-06-12
7212e962-e2d0-421d-9761-33e6a1d4e9cf,75b0630e-7619-4d2c-8ca0-960473f49fcc,Retirement,Balanced,2024-08-26
9a807551-fe4e-4058-9df7-088c478017a5,75b0630e-7619-4d2c-8ca0-960473f49fcc,Investment,High Risk,2022-05-14
3ef47cf2-9601-4f4c-a81e-67b0a811a8d4,75b0630e-7619-4d2c-8ca0-960473f49fcc,Savings,Conservative,2023-04-02
71f84b44-1de5-403c-b82a-31fc59400ed4,c7cc7e87-1082-47a8-83c4-5a1272b8e49c,Retirement,Aggressive,2023-09-10
f842dde6-ab0e-4594-89e7-ced49674ee50,c7cc7e87-1082-47a8-83c4-5a1272b8e49c,Savings,Aggressive,2021-05-22
de984731-322e-4391-96aa-58d7aea32782,66f8b823-519e-42d2-b715-c0c74c9da519,Joint,High Risk,2024-03-07
8ca35988-e3f2-433b-9073-a8c3c398af01,66f8b823-519e-42d2-b715-c0c74c9da519,Savings,Conservative,2023-05-09
e0922adb-3ac5-4f24-aeb9-bcc1b1012659,d19cbd4c-a0d6-419a-b1c3-eb716cc1d8b9,Joint,Conservative,2021-01-26
3079cd85-b88b-4fac-bacc-66ef28156abe,d19cbd4c-a0d6-419a-b1c3-eb716cc1d8b9,Retirement,Conservative,2020-07-15
8f927c1a-1ec8-4791-b768-866e522b3053,d19cbd4c-a0d6-419a-b1c3-eb716cc1d8b9,Checking,Conservative,2022-08-13
4c590224-75f1-4d6a-ac63-ec5007ce55ba,86ef63ba-0259-4344-af25-e07522c5d366,Savings,Conservative,2020-02-16
5124f649-583b-4782-bcf8-12b38e877539,86ef63ba-0259-4344-af25-e07522c5d366,Savings,High Risk,2020-12-15
f672d630-9676-4b69-b505-8eacf921f997,86ef63ba-0259-4344-af25-e07522c5d366,Joint,High Risk,2023-07-18
770a0a48-7d05-41b3-9c85-74ad2d0ece3a,05b1bca1-2948-494b-84cc-fef0fdc42a56,Investment,Aggressive,2021-10-16
2ecdfb62-6ed9-468b-b0b3-c728348b1b9c,05b1bca1-2948-494b-84cc-fef0fdc42a56,Checking,Conservative,2023-08-02
0857eef1-32a7-4580-886b-089dceb2b2b0,411feb3d-0c0d-4c88-8604-044a1ac51cdf,Investment,Aggressive,2022-08-20
97ae69f9-0728-49ea-815c-c7ef32d29a96,411feb3d-0c0d-4c88-8604-044a1ac51cdf,Checking,Balanced,2022-12-28
2a6f319b-febc-4411-9adc-11b9424d5e37,7172c6f2-feb7-4848-8bce-cffe594f6783,Investment,Low Risk,2021-10-18
0013f517-fada-44fd-8c55-5deae121ac73,a2fc9b8f-51da-4837-9eea-4e4e31f25265,Joint,Aggressive,2022-05-13
b1c86c8b-1848-481f-92ef-d9e60ea210b6,68bdaff5-dc07-4047-8df1-b89215b694b8,Joint,Conservative,2024-07-14
781096fb-5fe5-491f-bfdd-6a600c05ddd4,9e1216b8-adbe-451c-bda8-2d9ee606d632,Joint,High Risk,2024-04-25
1be7d739-a5da-426c-b97b-fa1b7fb885b0,9e1216b8-adbe-451c-bda8-2d9ee606d632,Savings,Balanced,2024-01-20
7589c5bc-7239-49ab-8b1e-047f5b05d2b0,3256c618-bc74-494e-a84e-0aad3b011837,Savings,Aggressive,2023-06-26
314e054c-c8de-48d5-8eda-7087990a776f,71246642-5c48-4b0f-b011-0178b3da1874,Checking,Balanced,2020-05-14
e8161628-e22c-4397-9498-2bbcaead41ee,7ab96357-b354-494b-af71-866a8785a343,Checking,Medium Risk,2023-11-22
01115a70-a37f-4437-add3-24ae6b1d977b,65255fe2-aa35-4ecb-b846-b2b6623aca47,Business,High Risk,2020-09-19
47d78164-e73a-4c6a-b1e1-c748f9bba482,65255fe2-aa35-4ecb-b846-b2b6623aca47,Investment,Medium Risk,2023-06-03
e4c9756f-e7fd-4125-914b-62e2ca0f8d74,65255fe2-aa35-4ecb-b846-b2b6623aca47,Checking,Low Risk,2022-03-09
6c8f53cf-c178-4bb2-ae32-935121eb71f2,8c686f90-40f7-44b2-8de4-c62e371fd59a,Investment,Low Risk,2021-01-23
0ab7de96-5f20-4043-a7b9-e4bd80fff1f8,814c09cd-359d-4beb-978a-aa672128de49,Checking,Medium Risk,2024-03-04
9d5dba4b-a355-4b19-ac08-e0c04342a724,814c09cd-359d-4beb-978a-aa672128de49,Joint,Balanced,2020-07-21
090d5b56-6dc1-44d9-8254-611a66d574ef,814c09cd-359d-4beb-978a-aa672128de49,Business,Conservative,2024-09-04
8db9cac5-270f-41aa-839c-1be04a6665ce,3276709e-6774-481b-930c-7aeab2207fe8,Savings,Medium Risk,2021-12-23
